#Organism group,Host,Source type,Create date,Location,Food origin,Collection date
"E.coli and Shigella","Ovine","animal","2024-06-28T16:56:46Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-06-29T06:51:11Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-06-29T06:51:11Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:18Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:18Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:21Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:21Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:25Z","USA:OK","USA:OK","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:37Z","USA:CT","USA:CT","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:37Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:45Z","USA:CT","USA:CT","2024"
"E.coli and Shigella","Ovine","animal","2024-07-03T22:04:45Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-08T23:54:10Z","USA:GA","USA:GA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-08T23:54:10Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-08T23:54:18Z","USA:GA","USA:GA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-11T21:53:23Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-07-11T21:53:27Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-07-11T21:53:30Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-07-11T21:53:58Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-15T23:45:45Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-07-15T23:46:16Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-07-15T23:48:18Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-22T20:13:48Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-07-22T20:13:50Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-07-22T20:14:52Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-07-22T20:15:04Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-07-29T18:14:06Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:37Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:38Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:39Z","USA:VA","USA:VA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:40Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:40Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:54Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-01T11:19:56Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:41Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:42Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:43Z","USA:TN","USA:TN","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:43Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:44Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:45Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:45Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:47Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:47Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:47Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:48Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:48Z","USA:MD","USA:MD","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:50Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:52Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:52Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-03T01:18:53Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:09Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:10Z","USA:OH","USA:OH","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:10Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:11Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:11Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:12Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:12Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:13Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:14Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:14Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:15Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:16Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-09T10:21:17Z","USA:VA","USA:VA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-15T02:30:41Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-08-15T02:30:43Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-15T02:30:44Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-15T02:30:45Z","USA:UT","USA:UT","2024"
"E.coli and Shigella","Ovine","animal","2024-08-15T02:30:46Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-15T02:30:50Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-23T23:25:19Z","USA:CT","USA:CT","2024"
"E.coli and Shigella","Ovine","animal","2024-08-23T23:25:24Z","USA:OK","USA:OK","2024"
"E.coli and Shigella","Ovine","animal","2024-08-23T23:25:24Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-23T23:25:26Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-23T23:25:31Z","USA:MD","USA:MD","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:48Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:49Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:49Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:49Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:55Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:56Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:57Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-24T01:42:57Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T06:22:39Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T06:22:41Z","USA:NM","USA:NM","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T06:22:42Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T06:22:43Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T06:22:44Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T06:22:45Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:11Z","USA:VA","USA:VA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:11Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:13Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:13Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:14Z","USA:NC","USA:NC","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:14Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:15Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:15Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:16Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:16Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:17Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:17Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:19Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:19Z","USA:NC","USA:NC","2024"
"E.coli and Shigella","Ovine","animal","2024-08-27T22:53:20Z","USA:NC","USA:NC","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:04:54Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:04:58Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:04:59Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:00Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:00Z","USA:CT","USA:CT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:03Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:04Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:05Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:06Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:08Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:08Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:09Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:09Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:09Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:10Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-09T18:05:11Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:51Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:51Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:53Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:53Z","USA:WI","USA:WI","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:54Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:54Z","USA:AL","USA:AL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:54Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:55Z","USA:MD","USA:MD","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:55Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:55Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:56Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:57Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T18:04:57Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-15T19:59:44Z","USA:MN","USA:MN","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:20Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:21Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:21Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:21Z","USA:VA","USA:VA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:22Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:23Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:23Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:23Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:24Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:24Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:24Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T17:27:25Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T22:07:50Z","USA:WV","USA:WV","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T22:07:52Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T23:54:15Z","USA:GA","USA:GA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-17T23:54:26Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T19:09:07Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T19:09:07Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:51Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:51Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:51Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:52Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:52Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:53Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:53Z","USA:UT","USA:UT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:53Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:54Z","USA:NC","USA:NC","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:55Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:55Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:56Z","USA:OH","USA:OH","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:58Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:58Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:49:59Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-18T22:50:00Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-20T22:17:07Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-20T22:17:11Z","USA:NH","USA:NH","2024"
"E.coli and Shigella","Ovine","animal","2024-09-24T20:09:54Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-24T20:09:55Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-09-24T22:35:40Z","USA:UT","USA:UT","2024"
"E.coli and Shigella","Ovine","animal","2024-09-24T22:35:50Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-09-24T22:35:51Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:46Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:47Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:48Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:49Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:50Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:51Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:52Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:52Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:56Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:56Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:12:58Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:13:00Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:13:01Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:13:02Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-09-25T22:13:04Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:39Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:39Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:40Z","USA:WI","USA:WI","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:40Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:41Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:42Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:42Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:45Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T21:27:45Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T23:23:42Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T23:23:42Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T23:23:42Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T23:23:43Z","USA:CT","USA:CT","2024"
"E.coli and Shigella","Ovine","animal","2024-10-07T23:23:45Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:41Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:41Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:48Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:49Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:49Z","USA:CT","USA:CT","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:50Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:50Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:50Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:51Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:51Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:52Z","USA:UT","USA:UT","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:52Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:53Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:15:58Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:16:02Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T20:16:02Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:21Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:22Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:22Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:23Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:23Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:23Z","USA:NC","USA:NC","2024"
"E.coli and Shigella","Ovine","animal","2024-10-08T22:57:24Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-09T16:06:23Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-09T16:06:26Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-10-09T16:06:31Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-10-09T16:06:31Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-09T16:06:36Z","USA:IN","USA:IN","2024"
"E.coli and Shigella","Ovine","animal","2024-10-15T23:57:05Z","USA:VT","USA:VT","2024"
"E.coli and Shigella","Ovine","animal","2024-10-15T23:57:06Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-15T23:57:09Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:17Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:19Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:19Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:20Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:25Z","USA:ME","USA:ME","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:25Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:26Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:27Z","USA:VA","USA:VA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:28Z","USA:NC","USA:NC","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:31Z","USA:PA","USA:PA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:31Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:32Z","USA:KY","USA:KY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:32Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:33Z","USA:CO","USA:CO","2024"
"E.coli and Shigella","Ovine","animal","2024-10-17T21:10:34Z","USA:NY","USA:NY","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:45Z","USA:NM","USA:NM","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:49Z","USA:TN","USA:TN","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:49Z","USA:FL","USA:FL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:49Z","USA:NJ","USA:NJ","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:49Z","USA:IL","USA:IL","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:52Z","USA:TN","USA:TN","2024"
"E.coli and Shigella","Ovine","animal","2024-10-23T19:26:52Z","USA:OK","USA:OK","2024"
"E.coli and Shigella","Ovine","animal","2024-10-26T00:02:08Z","USA:WA","USA:WA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-26T00:02:08Z","USA:OR","USA:OR","2024"
"E.coli and Shigella","Ovine","animal","2024-10-26T00:02:09Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-26T00:02:10Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-10-26T00:02:10Z","USA:CA","USA:CA","2024"
"E.coli and Shigella","Ovine","animal","2024-10-26T00:02:11Z","USA:TX","USA:TX","2024"
"E.coli and Shigella","Ovine","animal","2024-11-01T00:01:28Z","USA:MI","USA:MI","2024"
"E.coli and Shigella","sheep",,"2024-12-07T04:16:56Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","sheep",,"2024-12-07T04:17:16Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","goat",,"2024-12-07T04:18:09Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","goat",,"2024-12-07T04:19:26Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","goat",,"2024-12-07T04:19:30Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","goat",,"2024-12-07T04:19:49Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","goat",,"2024-12-07T04:24:29Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","goat",,"2024-12-07T04:39:32Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","Sheep",,"2025-01-10T20:54:46Z","China: Shaanxi",,"2020-02-05"
"E.coli and Shigella","Sheep",,"2025-01-10T20:59:51Z","China: Shaanxi",,"2020-02-05"
"E.coli and Shigella","Sheep",,"2025-01-10T21:25:11Z","China: Shaanxi",,"2020-02-05"
"E.coli and Shigella","Sheep",,"2025-01-10T21:30:17Z","China: Shaanxi",,"2020-02-05"
"E.coli and Shigella","Sheep",,"2025-01-10T21:35:08Z","China: Shaanxi",,"2020-02-05"
"E.coli and Shigella","sheep",,"2025-01-16T04:08:54Z","Rwanda: Musanze",,"2021"
"E.coli and Shigella","sheep",,"2025-01-16T04:09:16Z","Rwanda: Musanze",,"2021"
